Google Ads campaign,Nth week,Google Ads cost,Google Ads impressions
srch_DSA_алкоголь_UA,0038,44520.445527,218088
md_pmax_товары_для_дома_посуда_столовая_посуда,0038,43944.448393,553697
md_pmax_зоотовары_собаки_кормление,0038,43160.332662,242319
md_pmax_продукты_питания_напитки_кофе,0038,37778.913959,391752
shop_st_товары_для_дома_хоз_инвентарь,0038,36131.236648,364778
md_pmax_продукты_питания_кондитерка_шоколад,0038,35656.410749,548163
md_pmax_красота_и_уход_уход_за_волосами,0038,35420.679037,413730
shop_st_бытовая_химия_средства_для_стирки,0038,33467.574849,355322
md_pmax_алкоголь_вино_игристое,0038,32653.942976,332608
md_pmax_бытовая_химия_средства_для_уборки,0038,31275.168125,240474
md_pmax_продукты_питания_напитки_холодные_вода_сладкая,0038,30095.000822,426543
md_pmax_алкоголь_ром,0038,29878.700159,322843
md_pmax_товары_для_дома_посуда_посуда_для_приготовления_пищи,0038,29272.796763,372256
md_pmax_детские_товары_косметика_и_гигиена,0038,28358.570056,225019
md_pmax_алкоголь_водка,0038,27489.971268,338125
md_pmax_продукты_питания_снеки,0038,27346.907597,453306
pr_mega_gdn_spring25_2502,0038,26320.689927,5019330
pr_mega_demgen_spring25_2502,0038,25614.750519,331342
md_pmax_алкоголь_бренди,0038,24866.472354,336808
md_pmax_продукты_питания_бакалея,0038,24342.4157,472929
shop_st_детские_товары_кормление,0038,24060.223699,264913
md_pmax_алкоголь_ликеры_и_наливки,0038,23945.518929,295001
srch_prod_алкоголь,0038,22559.119026,118056
shop_st_зоотовары_собаки_здоровье,0038,22401.021481,215463
srch_Продукты_и_напитки_DSA,0038,22284.662897,102237
md_pmax_продукты_питания_кондитерка_конфеты,0038,22233.419326,408607
md_pmax_продукты_питания_кондитерка,0038,20819.413937,446919
md_pmax_бытовая_химия_средства_для_ухода_за_унитазом,0038,19200.126294,214553
shop_st_красота_и_уход_уход_за_полостью_рта_електрические,0038,18969.513568,79767
md_pmax_товары_для_дома_посуда_посуда_для хранения продуктов,0038,17737.43083,206219
md_pmax_красота_и_уход_уход_за_волосами_шампуни,0038,17735.075897,250232
shop_st_красота_и_уход_уход_за_полостью_рта_зубные_пасты,0038,17345.486602,235066
md_pmax_детские_товары_подгузники_пеленки,0038,16734.778585,81194
srch_prod_детские_товары,0038,16516.420088,121825
md_pmax_красота_и_уход_уход_за_лицом,0038,16243.63801,241787
shop_st_детские_товары_питание_пюре,0038,15920.846828,188563
merch_shop,0038,15891.687978,367798
pr_gdn_vendor_uni_2502,0038,15682.842351,2986896
pr_demgen_vendor_PG_pgh_2502,0038,15649.381848,250399
pr_demgen_vendor_henkel_2502,0038,15604.110549,247980
md_pmax_продукты_питания_напитки_холодные_соки,0038,15599.768885,222369
md_pmax_алкоголь_текила,0038,15163.379507,152464
shop_st_Сузір*я,0038,14830.392423,76315
md_pmax_продукты_питания_консервы,0038,14436.73374,242297
md_pmax_алкоголь_джин,0038,14267.165053,167654
md_pmax_продукты_питания_соусы,0038,14214.160833,251817
md_pmax_детские_товары_мебель,0038,13632.762305,135147
md_pmax_товары_для_дома_посуда_инвентарь_и_аксессуары,0038,13616.980128,183990
shop_st_детские_товары_питание_каши,0038,13371.680796,153684
shop_st_детские_товары_игрушки_bc,0038,13172.714652,257347
md_pmax_продукты_питания_напитки_чай,0038,12906.001256,258472
srch_Товары_для_дома_DSA,0038,12406.263991,57292
md_pmax_красота_и_уход_азиатская_косметика,0038,12328.23435,141676
shop_st_красота_и_уход_уход_за_телом_крема,0038,11821.728138,148399
shop_st_детские_товары_питание_печенье,0038,11447.946167,155777
srch_Детские_товары_DSA,0038,11189.613934,69666
pr_mega_demgen_loveseason25_2502,0038,11178.430009,97129
md_pmax_продукты_питания_кондитерка_батончики,0038,11147.566171,169619
srch_DSA,0038,11089.149767,101370
shop_st_продукты_питания_крупы,0038,11008.994546,221348
md_pmax_красота_и_уход_гигиена_прокладки_урологические,0038,10893.788114,74678
srch_cat_продукты_питания,0038,10746.678391,80885
md_pmax_продукты_питания_напитки_холодные_вода,0038,10570.643265,156216
srch_cat_детские_товары,0038,10428.401917,85677
md_pmax_дача_сад_огород_растения_сезон_рассады,0038,10237.029217,179743
shop_st_красота_и_уход_уход_за_полостью_рта,0038,9829.101151,118488
md_pmax_зоотовары_коты_гигиена,0038,9664.888432,66654
shop_st_продукты_питания_молочные_продукты,0038,9161.355228,146386
md_pmax_красота_и_уход_гигиена_подгузники_для_взрослых_белла_GA4,0038,9066.976432,45670
md_pmax_товары_для_дома_посуда_чай_и_кофе,0038,9004.563804,108888
srch_cat_товары_для_дома,0038,8989.793566,85218
srch_Бытовая_химия_DSA,0038,8699.678725,45265
md_pmax_товары_для_дома,0038,8674.671198,79779
srch_prod_детские_товары [1] Clone,0038,8317.442318,77179
md_pmax_красота_и_уход_макияж_лицо,0038,7983.469208,171573
srch_prod_електроника,0038,7942.942894,113675
srch_Красота_и_уход_DSA,0038,7934.428123,59775
md_pmax_продукты_питания_бакалея_масло,0038,7663.204289,130170
md_pmax_красота_и_уход_макияж_глаза,0038,7629.579934,157726
shop_st_красота_и_уход_ТД_Вега,0038,7549.222492,100195
srch_cat_алкоголь,0038,7530.109667,47439
md_pmax_продукты_питания_напитки_холодные_энергетические_напитки,0038,7401.775085,124564
md_pmax_алкоголь_бальзамы,0038,7144.527412,97082
md_pmax_красота_и_уход_уход_за_лицом_крема,0038,7125.946945,121886
md_pmax_красота_и_уход_уход_за_лицом_умывание,0038,7095.361627,92243
md_pmax_товары_для_дома_текстиль_сон,0038,7042.001444,102341
md_pmax_продукты_питания_Азия,0038,6990.319279,124127
md_pmax_товары_для_дома_текстиль_одеяла_подушки_наматрасники,0038,6673.551952,80237
md_pmax_товары_для_дома_посуда_бар,0038,6652.794948,78432
shop_st_товары_для_дома_интерьер_и_декор,0038,6619.010545,103766
md_pmax_товары_для_дома_текстиль_кухня,0038,6336.003426,80559
shop_st_зоотовары_коты_здоровье,0038,5994.677624,81364
srch_cat_красота_и_здоровье,0038,5895.221715,53580
shop_st_товары_для_дома_хранение_и_организация,0038,5734.982568,84444
md_pmax_МБТ_техника_для_кухни,0038,5691.007291,94756
merch_shop_Sport,0038,5456.735528,60909
srch_Алкоголь_Віскі,0038,5322.487235,25561
srch_Напої_гарячі,0038,5295.402079,22944
srch_Алкоголь_Пиво,0038,5263.171063,17662
md_pmax_красота_и_уход_для_мужчин_бритья,0038,5192.720751,70388
shop_st_бытовая_химия_средства_для_уборки_bc,0038,5153.537934,74498
srch_Продукти_кондитерка,0038,5138.955579,21010
srch_Напої_холодні,0038,5132.997366,20857
shop_st_товары_для_дома_уход_за_одеждой,0038,5003.016497,50732
md_pmax_дача_сад_огород_растения_Горшки и_уход за_растениями,0038,4918.084752,109080
shop_st_красота_и_уход_БАЙЄРСДОРФ,0038,4867.063147,93859
md_pmax_продукты_питания_бакалея_макароны,0038,4787.743345,109857
md_pmax_зоотовары_собаки,0038,4710.360691,64569
md_pmax_продукты_питания_кондитерка_печенье,0038,4627.46413,124048
md_pmax_алкоголь,0038,4624.216777,104835
md_pmax_детские_товары_детсткие книги,0038,4577.791641,65352
shop_st_красота_и_уход_уход_за_телом,0038,4537.008113,83591
shop_st_красота_и_уход_уход_за_телом_мыло,0038,4449.405989,54251
